0.000000;-714.735941;-714.739943;-719.246085;-719.246085;-718.980002;-718.980001;-718.975998;-714.469856;-714.469856;-714.735940
0.005000;-780.470768;-780.470768;-779.717092;-779.713092;-778.122207;-778.122206;-778.122207;-778.875882;-778.879882;-780.470767
0.055000;-714.084450;-714.088413;-718.596470;-718.596495;-718.596495;-718.329914;-718.329576;-718.325613;-713.817556;-713.817532;-713.817532;-714.084112
0.060000;-780.581283;-780.581259;-779.827263;-779.823442;-779.823297;-778.229443;-778.229443;-778.229468;-778.983463;-778.987284;-778.987429;-780.581283
0.060000;-714.025231;-714.029187;-718.537465;-718.537493;-718.537493;-718.270856;-718.270440;-718.266483;-713.758205;-713.758177;-713.758177;-714.024815
0.065000;-780.591375;-780.591347;-779.837314;-779.833523;-779.833344;-778.239147;-778.239147;-778.239175;-778.993208;-778.996999;-778.997178;-780.591375
0.065000;-713.966020;-713.969970;-718.478466;-718.478499;-718.478499;-718.211803;-718.211294;-718.207345;-713.698848;-713.698816;-713.698816;-713.965511
0.070000;-780.601472;-780.601439;-779.847370;-779.843610;-779.843390;-778.248846;-778.248846;-778.248878;-779.002947;-779.006708;-779.006928;-780.601472
0.070000;-713.906738;-713.910680;-718.419475;-718.419512;-718.419512;-718.152757;-718.152221;-718.148278;-713.639483;-713.639446;-713.639446;-713.906201
0.075000;-780.611584;-780.611547;-779.857428;-779.853700;-779.853429;-778.258529;-778.258529;-778.258566;-779.012685;-779.016413;-779.016685;-780.611584
0.075000;-713.847629;-713.851564;-718.360488;-718.360529;-718.360529;-718.093713;-718.092973;-718.089039;-713.580114;-713.580073;-713.580073;-713.846889
0.080000;-780.621687;-780.621646;-779.867505;-779.863811;-779.863488;-778.268222;-778.268222;-778.268263;-779.022404;-779.026098;-779.026421;-780.621687
0.080000;-713.788446;-713.792373;-718.301506;-718.301552;-718.301552;-718.034676;-718.033800;-718.029874;-713.520740;-713.520694;-713.520694;-713.787570
0.085000;-780.631793;-780.631747;-779.877571;-779.873913;-779.873533;-778.277912;-778.277912;-778.277958;-779.032134;-779.035792;-779.036172;-780.631793
0.085000;-713.729272;-713.733190;-718.242529;-718.242580;-718.242580;-717.975645;-717.974618;-717.970700;-713.461361;-713.461310;-713.461310;-713.728245
0.090000;-780.641900;-780.641849;-779.887639;-779.884018;-779.883575;-778.287600;-778.287600;-778.287651;-779.041861;-779.045482;-779.045925;-780.641900
0.090000;-713.670107;-713.674016;-718.183557;-718.183613;-718.183613;-717.916619;-717.915428;-717.911519;-713.401977;-713.401921;-713.401921;-713.668915
0.095000;-780.652010;-780.651953;-779.897710;-779.894126;-779.893613;-778.297286;-778.297286;-778.297342;-779.051586;-779.055169;-779.055682;-780.652010
0.095000;-713.611113;-713.615012;-718.124590;-718.124651;-718.124651;-717.857594;-717.856066;-717.852166;-713.342589;-713.342528;-713.342528;-713.609584
0.100000;-780.662121;-780.662060;-779.907810;-779.904266;-779.903673;-778.306971;-778.306971;-778.307032;-779.061282;-779.064826;-779.065419;-780.662121
0.100000;-713.551976;-713.555867;-718.065627;-718.065693;-718.065693;-717.798578;-717.796846;-717.792956;-713.283196;-713.283129;-713.283129;-713.550245
0.105000;-780.672234;-780.672167;-779.917887;-779.914383;-779.913708;-778.316653;-778.316653;-778.316720;-779.071000;-779.074504;-779.075179;-780.672234
0.105000;-713.492848;-713.496728;-718.006668;-718.006740;-718.006740;-717.739566;-717.737619;-717.733739;-713.223798;-713.223726;-713.223726;-713.490901
0.110000;-780.682348;-780.682276;-779.927965;-779.924503;-779.923739;-778.326335;-778.326335;-778.326407;-779.080717;-779.084180;-779.084943;-780.682348
0.110000;-713.433937;-713.437807;-717.947714;-717.947791;-717.947791;-717.680554;-717.678174;-717.674304;-713.164397;-713.164319;-713.164319;-713.431557
0.115000;-780.692463;-780.692386;-779.938081;-779.934661;-779.933797;-778.336015;-778.336015;-778.336092;-779.090398;-779.093817;-779.094681;-780.692463
0.115000;-713.374834;-713.378694;-717.888764;-717.888847;-717.888847;-717.621551;-717.618920;-717.615061;-713.104991;-713.104908;-713.104908;-713.372204
0.120000;-780.702581;-780.702498;-779.948165;-779.944789;-779.943824;-778.345693;-778.345693;-778.345776;-779.100109;-779.103485;-779.104450;-780.702581
0.120000;-713.315739;-713.319588;-717.829817;-717.829906;-717.829906;-717.562553;-717.559659;-717.555811;-713.045582;-713.045493;-713.045493;-713.312846
0.125000;-780.712698;-780.712610;-779.958251;-779.954918;-779.953843;-778.355371;-778.355371;-778.355460;-779.109819;-779.113152;-779.114226;-780.712698
0.125000;-713.256651;-713.260489;-717.770874;-717.770968;-717.770968;-717.503559;-717.500391;-717.496554;-712.986169;-712.986075;-712.986075;-713.253484
0.130000;-780.722816;-780.722722;-779.968337;-779.965049;-779.963859;-778.365049;-778.365049;-778.365143;-779.119528;-779.122817;-779.124006;-780.722816
0.130000;-713.197570;-713.201396;-717.711933;-717.712034;-717.712034;-717.444568;-717.441117;-717.437291;-712.926754;-712.926653;-712.926653;-713.194119
0.135000;-780.732935;-780.732834;-779.978424;-779.975181;-779.973873;-778.374726;-778.374726;-778.374826;-779.129237;-779.132480;-779.133788;-780.732935
0.135000;-713.138496;-713.142310;-717.652996;-717.653103;-717.653103;-717.385582;-717.381835;-717.378021;-712.867335;-712.867228;-712.867228;-713.134750
0.140000;-780.743053;-780.742947;-779.988511;-779.985314;-779.983882;-778.384403;-778.384403;-778.384510;-779.138945;-779.142142;-779.143574;-780.743053
0.140000;-713.079709;-713.083511;-717.594062;-717.594174;-717.594174;-717.326592;-717.322266;-717.318465;-712.807913;-712.807801;-712.807801;-713.075383
0.145000;-780.753171;-780.753059;-779.998646;-779.995495;-779.993927;-778.394081;-778.394081;-778.394193;-779.148606;-779.151757;-779.153325;-780.753171
0.145000;-713.020657;-713.024446;-717.535131;-717.535249;-717.535249;-717.267612;-717.262963;-717.259173;-712.748489;-712.748371;-712.748371;-713.016007
0.150000;-780.763288;-780.763170;-780.008735;-780.005631;-780.003927;-778.403760;-778.403760;-778.403878;-779.158313;-779.161417;-779.163121;-780.763288
0.150000;-712.961914;-712.965691;-717.476201;-717.476325;-717.476325;-717.208629;-717.203349;-717.199572;-712.689062;-712.688938;-712.688938;-712.956635
0.155000;-780.773404;-780.773280;-780.018874;-780.015817;-780.013966;-778.413440;-778.413440;-778.413563;-779.167970;-779.171026;-779.172877;-780.773404
0.155000;-712.903197;-712.906961;-717.417274;-717.417404;-717.417404;-717.149648;-717.143710;-717.139946;-712.629634;-712.629504;-712.629504;-712.897259
0.160000;-780.783518;-780.783388;-780.029015;-780.026006;-780.024002;-778.423121;-778.423121;-778.423251;-779.177624;-779.180633;-779.182637;-780.783518
0.160000;-712.844178;-712.847928;-717.358349;-717.358485;-717.358485;-717.090678;-717.084374;-717.080623;-712.570203;-712.570067;-712.570067;-712.837873
0.165000;-780.793632;-780.793496;-780.039105;-780.036144;-780.033989;-778.432803;-778.432803;-778.432939;-779.187330;-779.190291;-779.192446;-780.793632
0.165000;-712.785495;-712.789232;-717.299426;-717.299568;-717.299568;-717.031703;-717.024701;-717.020964;-712.510769;-712.510627;-712.510627;-712.778492
0.170000;-780.803745;-780.803604;-780.049250;-780.046337;-780.044020;-778.442485;-778.442485;-778.442627;-779.196980;-779.199893;-779.202210;-780.803745
0.170000;-712.726839;-712.730563;-717.240506;-717.240654;-717.240654;-716.972731;-716.965001;-716.961277;-712.451334;-712.451186;-712.451186;-712.719109
0.175000;-780.813858;-780.813710;-780.059399;-780.056534;-780.054049;-778.452168;-778.452168;-778.452316;-779.206627;-779.209492;-779.211977;-780.813858
0.175000;-712.667849;-712.671559;-717.181587;-717.181741;-717.181741;-716.913770;-716.905635;-716.901925;-712.391896;-712.391742;-712.391742;-712.659714
0.180000;-780.823969;-780.823815;-780.069489;-780.066673;-780.064023;-778.461853;-778.461853;-778.462007;-779.216332;-779.219149;-779.221799;-780.823969
0.180000;-712.609232;-712.612928;-717.122670;-717.122830;-717.122830;-716.854803;-716.845896;-716.842200;-712.332457;-712.332298;-712.332298;-712.600324
0.185000;-780.834076;-780.833916;-780.079638;-780.076871;-780.074043;-778.471541;-778.471541;-778.471701;-779.225979;-779.228747;-779.231575;-780.834076
0.185000;-712.550259;-712.553940;-717.063755;-717.063920;-717.063920;-716.795849;-716.786513;-716.782832;-712.273017;-712.272852;-712.272852;-712.540923
0.190000;-780.844180;-780.844014;-780.089725;-780.087005;-780.084003;-778.481233;-778.481233;-778.481399;-779.235688;-779.238408;-779.241410;-780.844180
0.190000;-712.491290;-712.494957;-717.004840;-717.005012;-717.005012;-716.736906;-716.727126;-716.723459;-712.213576;-712.213404;-712.213404;-712.481510
0.195000;-780.854281;-780.854109;-780.099808;-780.097137;-780.093905;-778.490928;-778.490928;-778.491099;-779.245401;-779.248071;-779.251304;-780.854281
0.195000;-712.431938;-712.435590;-716.945927;-716.946105;-716.946105;-716.677983;-716.668122;-716.664470;-712.154133;-712.153955;-712.153955;-712.422077
0.200000;-780.864378;-780.864201;-780.109824;-780.107202;-780.103694;-778.500626;-778.500626;-778.500803;-779.255180;-779.257802;-779.261310;-780.864378
0.200000;-712.372972;-712.376610;-716.887015;-716.887198;-716.887198;-716.619046;-716.608732;-716.605095;-712.094689;-712.094506;-712.094506;-712.362658
0.205000;-780.874472;-780.874289;-780.119900;-780.117327;-780.113582;-778.510328;-778.510328;-778.510511;-779.264899;-779.267473;-779.271218;-780.874472
0.205000;-712.314010;-712.317633;-716.828104;-716.828292;-716.828292;-716.560111;-716.549338;-716.545715;-712.035245;-712.035056;-712.035056;-712.303237
0.210000;-780.884561;-780.884372;-780.129973;-780.127448;-780.123460;-778.520034;-778.520034;-778.520223;-779.274622;-779.277147;-779.281135;-780.884561
0.210000;-712.254653;-712.258261;-716.769193;-716.769388;-716.769388;-716.501189;-716.490339;-716.486731;-711.975799;-711.975605;-711.975605;-712.243803
0.215000;-780.894647;-780.894452;-780.139976;-780.137499;-780.133273;-778.529744;-778.529744;-778.529939;-779.284415;-779.286892;-779.291118;-780.894647
0.215000;-712.195295;-712.198887;-716.710284;-716.710484;-716.710484;-716.442278;-716.431341;-716.427749;-711.916352;-711.916152;-711.916152;-712.184359
0.220000;-780.904731;-780.904531;-780.149976;-780.147548;-780.143034;-778.539456;-778.539456;-778.539656;-779.294210;-779.296639;-779.301153;-780.904731
0.220000;-712.136335;-712.139912;-716.651376;-716.651582;-716.651582;-716.383351;-716.371946;-716.368369;-711.856905;-711.856699;-711.856699;-712.124929
0.225000;-780.914812;-780.914606;-780.160040;-780.157660;-780.152890;-778.549171;-778.549171;-778.549377;-779.303942;-779.306322;-779.311092;-780.914812
0.225000;-712.076973;-712.080535;-716.592468;-716.592679;-716.592679;-716.324443;-716.312951;-716.309390;-711.797457;-711.797245;-711.797245;-712.065481
0.230000;-780.924889;-780.924678;-780.170034;-780.167701;-780.162641;-778.558889;-778.558889;-778.559100;-779.313744;-779.316077;-779.321137;-780.924889
0.230000;-712.018015;-712.021561;-716.533560;-716.533777;-716.533777;-716.265521;-716.253553;-716.250008;-711.738009;-711.737792;-711.737792;-712.006048
0.235000;-780.934963;-780.934746;-780.180091;-780.177806;-780.172485;-778.568610;-778.568610;-778.568827;-779.323482;-779.325768;-779.331089;-780.934963
0.235000;-711.959061;-711.962591;-716.474653;-716.474875;-716.474875;-716.206600;-716.194151;-716.190622;-711.678560;-711.678338;-711.678338;-711.946613
0.240000;-780.945034;-780.944812;-780.190146;-780.187908;-780.182323;-778.578335;-778.578335;-778.578558;-779.333223;-779.335461;-779.341046;-780.945034
0.240000;-711.900111;-711.903625;-716.415745;-716.415973;-716.415973;-716.147680;-716.134746;-716.131232;-711.619112;-711.618884;-711.618884;-711.887177
0.245000;-780.955101;-780.954874;-780.200198;-780.198007;-780.192155;-778.588064;-778.588064;-778.588291;-779.342967;-779.345158;-779.351010;-780.955101
0.245000;-711.840738;-711.844235;-716.356852;-716.357085;-716.357085;-716.088784;-716.075763;-716.072266;-711.559649;-711.559416;-711.559416;-711.827717
0.250000;-780.965195;-780.964962;-780.210203;-780.208059;-780.201906;-778.597766;-778.597766;-778.597999;-779.352757;-779.354902;-779.361054;-780.965195
0.250000;-711.781785;-711.785266;-716.297960;-716.298198;-716.298198;-716.029874;-716.016360;-716.012879;-711.500185;-711.499947;-711.499947;-711.768271
0.255000;-780.975286;-780.975048;-780.220277;-780.218178;-780.211750;-778.607470;-778.607470;-778.607708;-779.362480;-779.364578;-779.371006;-780.975286
0.255000;-711.722835;-711.726300;-716.239067;-716.239310;-716.239310;-715.970965;-715.956954;-715.953490;-711.440722;-711.440479;-711.440479;-711.708824
0.260000;-780.985372;-780.985129;-780.230346;-780.228293;-780.221587;-778.617179;-778.617179;-778.617422;-779.372206;-779.374258;-779.380965;-780.985372
0.260000;-711.664324;-711.667773;-716.180174;-716.180422;-716.180422;-715.912040;-715.897109;-715.893660;-711.381259;-711.381011;-711.381011;-711.649393
0.265000;-780.995454;-780.995206;-780.240484;-780.238477;-780.231519;-778.626893;-778.626893;-778.627141;-779.381864;-779.383870;-779.390829;-780.995454
0.265000;-711.605387;-711.608818;-716.121280;-716.121533;-716.121533;-715.853132;-715.837691;-715.834259;-711.321797;-711.321544;-711.321544;-711.589945
0.270000;-781.005532;-781.005279;-780.250546;-780.248585;-780.241351;-778.636611;-778.636611;-778.636864;-779.391597;-779.393558;-779.400792;-781.005532
0.270000;-711.546007;-711.549422;-716.062386;-716.062644;-716.062644;-715.794276;-715.778714;-715.775299;-711.262335;-711.262078;-711.262078;-711.530446
0.275000;-781.015606;-781.015348;-780.260531;-780.258614;-780.250876;-778.646333;-778.646333;-778.646591;-779.401407;-779.403324;-779.411062;-781.015606
0.275000;-711.486627;-711.490026;-716.003491;-716.003754;-716.003754;-715.735389;-715.719738;-715.716340;-711.202874;-711.202611;-711.202611;-711.470976
0.280000;-781.025675;-781.025413;-780.270513;-780.268640;-780.260580;-778.656059;-778.656059;-778.656321;-779.411222;-779.413095;-779.421154;-781.025675
0.280000;-711.427691;-711.431072;-715.944597;-715.944864;-715.944864;-715.676485;-715.660318;-715.656937;-711.143413;-711.143146;-711.143146;-711.411524
0.285000;-781.035742;-781.035475;-780.280565;-780.278736;-780.270393;-778.665788;-778.665788;-778.666055;-779.420965;-779.422794;-779.431137;-781.035742
0.285000;-711.369210;-711.372574;-715.885702;-715.885973;-715.885973;-715.617571;-715.600443;-715.597079;-711.083951;-711.083680;-711.083680;-711.352082
0.290000;-781.045806;-781.045534;-780.290690;-780.288904;-780.280266;-778.675520;-778.675520;-778.675792;-779.430635;-779.432421;-779.441060;-781.045806
0.290000;-711.310284;-711.313631;-715.826807;-715.827083;-715.827083;-715.558668;-715.541013;-715.537666;-711.024491;-711.024215;-711.024215;-711.292629
0.295000;-781.055865;-781.055589;-780.300738;-780.298994;-780.290076;-778.685256;-778.685256;-778.685532;-779.440384;-779.442127;-779.451045;-781.055865
0.295000;-711.251361;-711.254691;-715.767910;-715.768191;-715.768191;-715.499771;-715.481580;-715.478250;-710.965031;-710.964751;-710.964751;-711.233171
0.300000;-781.065921;-781.065640;-780.310781;-780.309080;-780.299851;-778.694996;-778.694996;-778.695277;-779.450136;-779.451837;-779.461066;-781.065921
0.300000;-711.192441;-711.195754;-715.709013;-715.709298;-715.709298;-715.440862;-715.422145;-715.418832;-710.905572;-710.905288;-710.905288;-711.173723
0.305000;-781.075971;-781.075686;-780.320820;-780.319161;-780.309689;-778.704742;-778.704742;-778.705026;-779.459892;-779.461551;-779.471023;-781.075971
0.305000;-711.133993;-711.137289;-715.650118;-715.650406;-715.650406;-715.381951;-715.362236;-715.358940;-710.846112;-710.845823;-710.845823;-711.114278
0.310000;-781.086023;-781.085735;-780.330941;-780.329323;-780.319550;-778.714485;-778.714485;-778.714774;-779.469568;-779.471185;-779.480958;-781.086023
0.310000;-711.074607;-711.077886;-715.591224;-715.591517;-715.591517;-715.323063;-715.303266;-715.299988;-710.786649;-710.786356;-710.786356;-711.054810
0.315000;-781.096080;-781.095787;-780.340908;-780.339330;-780.329280;-778.724224;-778.724224;-778.724517;-779.479396;-779.480973;-779.491024;-781.096080
0.315000;-711.015221;-711.018482;-715.532333;-715.532629;-715.532629;-715.264176;-715.244297;-715.241036;-710.727185;-710.726888;-710.726888;-710.995342
0.320000;-781.106138;-781.105842;-780.350877;-780.349340;-780.339014;-778.733961;-778.733961;-778.734258;-779.489223;-779.490760;-779.501086;-781.106138
0.320000;-710.956306;-710.959550;-715.473442;-715.473743;-715.473743;-715.205271;-715.184855;-715.181612;-710.667719;-710.667419;-710.667419;-710.935890
0.325000;-781.116198;-781.115898;-780.360926;-780.359428;-780.348857;-778.743697;-778.743697;-778.743997;-779.498969;-779.500467;-779.511038;-781.116198
0.325000;-710.896444;-710.899670;-715.414553;-715.414857;-715.414857;-715.146400;-715.126361;-715.123135;-710.608252;-710.607948;-710.607948;-710.876406
0.330000;-781.126261;-781.125957;-780.370819;-780.369361;-780.358508;-778.753430;-778.753430;-778.753734;-779.508871;-779.510330;-779.521183;-781.126261
0.330000;-710.838005;-710.841213;-715.355666;-715.355974;-715.355974;-715.087486;-715.066445;-715.063236;-710.548784;-710.548476;-710.548476;-710.816964
0.335000;-781.136327;-781.136019;-780.380953;-780.379533;-780.368420;-778.763160;-778.763160;-778.763468;-779.518533;-779.519953;-779.531066;-781.136327
0.335000;-710.779094;-710.782285;-715.296780;-715.297091;-715.297091;-715.028580;-715.007000;-715.003809;-710.489314;-710.489003;-710.489003;-710.757513
0.340000;-781.146394;-781.146083;-780.391010;-780.389628;-780.378285;-778.772888;-778.772888;-778.773200;-779.528272;-779.529654;-779.540997;-781.146394
0.340000;-710.720669;-710.723843;-715.237895;-715.238209;-715.238209;-714.969662;-714.947068;-714.943895;-710.429843;-710.429528;-710.429528;-710.698075
0.345000;-781.156462;-781.156147;-780.401149;-780.399804;-780.388228;-778.782616;-778.782616;-778.782931;-779.537929;-779.539274;-779.550850;-781.156462
0.345000;-710.661765;-710.664921;-715.179010;-715.179328;-715.179328;-714.910756;-714.887617;-714.884461;-710.370371;-710.370054;-710.370054;-710.638625
0.350000;-781.166531;-781.166213;-780.411208;-780.409900;-780.398103;-778.792343;-778.792343;-778.792660;-779.547665;-779.548973;-779.560771;-781.166531
0.350000;-710.602862;-710.606001;-715.120126;-715.120448;-715.120448;-714.851856;-714.828163;-714.825025;-710.310899;-710.310578;-710.310578;-710.579169
0.355000;-781.176601;-781.176280;-780.421269;-780.419997;-780.407945;-778.802068;-778.802068;-778.802389;-779.557400;-779.558672;-779.570724;-781.176601
0.355000;-710.543948;-710.547069;-715.061244;-715.061568;-715.061568;-714.792950;-714.768721;-714.765601;-710.251426;-710.251102;-710.251102;-710.519719
0.360000;-781.186672;-781.186348;-780.431329;-780.430092;-780.417827;-778.811793;-778.811793;-778.812117;-779.567136;-779.568373;-779.580638;-781.186672
0.360000;-710.485527;-710.488630;-715.002362;-715.002689;-715.002689;-714.734032;-714.708786;-714.705683;-710.191952;-710.191625;-710.191625;-710.460282
0.365000;-781.196744;-781.196417;-780.441472;-780.440270;-780.427785;-778.821516;-778.821516;-778.821843;-779.576788;-779.577990;-779.590475;-781.196744
0.365000;-710.426607;-710.429692;-714.943480;-714.943810;-714.943810;-714.675125;-714.649351;-714.646266;-710.132477;-710.132147;-710.132147;-710.400832
0.370000;-781.206818;-781.206488;-780.451533;-780.450366;-780.437677;-778.831238;-778.831238;-778.831568;-779.586523;-779.587690;-779.600379;-781.206818
0.370000;-710.368178;-710.371246;-714.884600;-714.884933;-714.884933;-714.616206;-714.589423;-714.586356;-710.073002;-710.072669;-710.072669;-710.341396
0.375000;-781.216892;-781.216559;-780.461678;-780.460544;-780.447648;-778.840959;-778.840959;-778.841292;-779.596174;-779.597307;-779.610203;-781.216892
0.375000;-710.309756;-710.312805;-714.825720;-714.826056;-714.826056;-714.557286;-714.529490;-714.526440;-710.013525;-710.013190;-710.013190;-710.281960
0.380000;-781.226968;-781.226633;-780.471825;-780.470724;-780.457625;-778.850679;-778.850679;-778.851014;-779.605823;-779.606923;-779.620022;-781.226968
0.380000;-710.251339;-710.254371;-714.766841;-714.767179;-714.767179;-714.498364;-714.469551;-714.466519;-709.954048;-709.953710;-709.953710;-710.222525
0.385000;-781.237045;-781.236707;-780.481973;-780.480905;-780.467613;-778.860398;-778.860398;-778.860736;-779.615470;-779.616538;-779.629830;-781.237045
0.385000;-710.192415;-710.195429;-714.707963;-714.708303;-714.708303;-714.439454;-714.410118;-714.407104;-709.894571;-709.894231;-709.894231;-710.163079
0.390000;-781.247122;-781.246782;-780.492037;-780.491001;-780.477532;-778.870117;-778.870117;-778.870457;-779.625201;-779.626237;-779.639706;-781.247122
0.390000;-710.133494;-710.136490;-714.649084;-714.649427;-714.649427;-714.380545;-714.350684;-714.347688;-709.835094;-709.834751;-709.834751;-710.103633
0.395000;-781.257199;-781.256856;-780.502102;-780.501097;-780.487451;-778.879835;-778.879835;-778.880178;-779.634933;-779.635937;-779.649583;-781.257199
0.395000;-710.074574;-710.077552;-714.590206;-714.590551;-714.590551;-714.321645;-714.291248;-714.288270;-709.775616;-709.775271;-709.775271;-710.044177
0.400000;-781.267276;-781.266931;-780.512167;-780.511193;-780.497311;-778.889554;-778.889554;-778.889899;-779.644663;-779.645637;-779.659519;-781.267276
0.400000;-710.015655;-710.018616;-714.531328;-714.531675;-714.531675;-714.262735;-714.231811;-714.228850;-709.716138;-709.715791;-709.715791;-709.984731
0.405000;-781.277353;-781.277006;-780.522232;-780.521288;-780.507234;-778.899272;-778.899272;-778.899619;-779.654394;-779.655337;-779.669392;-781.277353
0.405000;-709.956738;-709.959680;-714.472449;-714.472798;-714.472798;-714.203825;-714.172372;-714.169430;-709.656661;-709.656312;-709.656312;-709.925285
0.410000;-781.287429;-781.287080;-780.532296;-780.531383;-780.517155;-778.908992;-778.908992;-778.909341;-779.664125;-779.665039;-779.679266;-781.287429
0.410000;-709.898501;-709.901426;-714.413571;-714.413922;-714.413922;-714.144898;-714.112253;-714.109328;-709.597183;-709.596832;-709.596832;-709.865856
0.415000;-781.297505;-781.297154;-780.542475;-780.541590;-780.527172;-778.918711;-778.918711;-778.919062;-779.673742;-779.674627;-779.689045;-781.297505
0.415000;-709.838907;-709.841814;-714.354693;-714.355045;-714.355045;-714.086029;-714.053491;-714.050584;-709.537705;-709.537353;-709.537353;-709.806369
0.420000;-781.307583;-781.307230;-780.552427;-780.551571;-780.536848;-778.928430;-778.928430;-778.928783;-779.683585;-779.684442;-779.699165;-781.307583
0.420000;-709.779993;-709.782883;-714.295814;-714.296169;-714.296169;-714.027119;-713.994049;-713.991160;-709.478228;-709.477873;-709.477873;-709.746923
0.425000;-781.317660;-781.317305;-780.562494;-780.561665;-780.546771;-778.938149;-778.938149;-778.938503;-779.693314;-779.694143;-779.709037;-781.317660
0.425000;-709.720389;-709.723261;-714.236936;-714.237293;-714.237293;-713.968256;-713.935297;-713.932426;-709.418750;-709.418394;-709.418394;-709.687430
0.430000;-781.327737;-781.327381;-780.572445;-780.571644;-780.556404;-778.947867;-778.947867;-778.948223;-779.703159;-779.703960;-779.719200;-781.327737
0.430000;-709.661461;-709.664315;-714.178058;-714.178416;-714.178416;-713.909346;-713.875869;-713.873015;-709.359272;-709.358914;-709.358914;-709.627984
0.435000;-781.337814;-781.337456;-780.582510;-780.581735;-780.566325;-778.957585;-778.957585;-778.957943;-779.712890;-779.713665;-779.729074;-781.337814
0.435000;-709.602535;-709.605372;-714.119181;-714.119541;-714.119541;-713.850462;-713.816439;-713.813603;-709.299793;-709.299434;-709.299434;-709.568513
0.440000;-781.347894;-781.347535;-780.592577;-780.591828;-780.576094;-778.967301;-778.967301;-778.967660;-779.722618;-779.723367;-779.739101;-781.347894
0.440000;-709.543611;-709.546429;-714.060304;-714.060665;-714.060665;-713.791551;-713.757008;-713.754189;-709.240314;-709.239954;-709.239954;-709.509068
0.445000;-781.357974;-781.357614;-780.602645;-780.601922;-780.586021;-778.977016;-778.977016;-778.977377;-779.732346;-779.733069;-779.748970;-781.357974
0.445000;-709.484687;-709.487488;-714.001427;-714.001789;-714.001789;-713.732667;-713.697575;-713.694774;-709.180836;-709.180474;-709.180474;-709.449595
